team,institution_key,name,position,height,weight,stars,rating,status,from_school,to_school,profile_url
Iowa State,24021,Xavier Townsend,WR,"5'11""",195 lbs,3,0.8600,Enrolled,Iowa State,Purdue,https://247sports.com/player/xavier-townsend-46098670/college-328367/
Iowa State,24021,Brett Eskildsen,WR,"6'1""",200 lbs,3,0.8900,Enrolled,Iowa State,Penn State,https://247sports.com/player/brett-eskildsen-46135380/college-318005/
Iowa State,24021,Cam Smith,S,"5'11""",210 lbs,3,0.8500,Committed,Iowa State,Youngstown State,https://247sports.com/player/cam-smith-46129641/college-292247/
Iowa State,24021,Carson Hansen,RB,"6'2""",220 lbs,3,0.8800,Enrolled,Iowa State,Penn State,https://247sports.com/player/carson-hansen-46128653/college-300240/
Iowa State,24021,Mason Ellens,CB,"5'11""",165 lbs,3,0.8500,Committed,Iowa State,Miami (OH),https://247sports.com/player/mason-ellens-46141031/college-339707/
Iowa State,24021,Danny Inglis,LB,"6'1""",215 lbs,3,0.8300,Committed,Iowa State,Youngstown State,https://247sports.com/player/danny-inglis-46134795/college-307636/
Iowa State,24021,Jeremiah Cooper,S,"6'0""",195 lbs,3,0.8700,Enrolled,Iowa State,Penn State,https://247sports.com/player/jeremiah-cooper-46113793/college-286191/
Iowa State,24021,Daniel Jackson,WR,"6'2""",215 lbs,3,0.8800,N/A,Iowa State,N/A,https://247sports.com/player/daniel-jackson-46048424/college-254405/
Iowa State,24021,Sione Perkins,OT,"6'9""",315 lbs,3,0.8500,Committed,Iowa State,Northern Arizona,https://247sports.com/player/sione-perkins-46142835/college-328379/
Iowa State,24021,Jontez Williams,CB,"5'11""",200 lbs,4,0.9300,Committed,Iowa State,USC,https://247sports.com/player/jontez-williams-46114640/college-285358/
Iowa State,24021,Rocco Becht,QB,"6'1""",210 lbs,4,0.9400,Enrolled,Iowa State,Penn State,https://247sports.com/player/rocco-becht-46097882/college-280261/
Iowa State,24021,Cooper Alexander,TE,"6'4""",245 lbs,3,0.8800,Enrolled,Iowa State,Penn State,https://247sports.com/player/cooper-alexander-46135741/college-307621/
Iowa State,24021,Khijohnn Cummings-Coleman,S,"5'11""",205 lbs,3,0.8500,Enrolled,Iowa State,Kansas,https://247sports.com/player/khijohnn-cummings-coleman-46136477/college-318002/
Iowa State,24021,Zay Robinson,WR,"5'11""",185 lbs,3,0.8500,Enrolled,Iowa State,Penn State,https://247sports.com/player/zay-robinson-46133139/college-339706/
Iowa State,24021,Karon Brookins,WR,"6'5""",200 lbs,3,0.8500,Enrolled,Iowa State,Penn State,https://247sports.com/player/karon-brookins-46141159/college-339704/
Iowa State,24021,Quentin Taylor Jr.,CB,"6'0""",205 lbs,3,0.8500,Enrolled,Iowa State,Mississippi State,https://247sports.com/player/quentin-taylor-jr-46135127/college-307634/
Iowa State,24021,Joshua Patterson,S,"5'11""",195 lbs,3,0.8500,Enrolled,Iowa State,Wake Forest,https://247sports.com/player/joshua-patterson-46128611/college-328374/
Iowa State,24021,Markell Chapman,DL,"6'3""",305 lbs,3,0.8300,Committed,Iowa State,Missouri State,https://247sports.com/player/markell-chapman-46156663/college-339713/
Jacksonville State,24201,Ryan Walker,IOL,"6'3""",285 lbs,0,( N/A ),Committed,North Alabama,Jacksonville State,https://247sports.com/player/ryan-walker-46163767/college-349512/
Jacksonville State,24201,Caleb Holmes,IOL,"6'3""",300 lbs,4,0.9200,Committed,Pittsburgh,Jacksonville State,https://247sports.com/player/caleb-holmes-46118477/college-319082/
Jacksonville State,24201,Bo Burkes,IOL,"6'2""",305 lbs,3,0.8200,Committed,North Carolina,Jacksonville State,https://247sports.com/player/bo-burkes-46113886/college-294466/
Jacksonville State,24201,Nii Addy,DL,"6'2""",300 lbs,0,( N/A ),Committed,Harding,Jacksonville State,https://247sports.com/player/nii-addy-46133881/college-349528/
Jacksonville State,24201,Kaden Cook,CB,"6'0""",190 lbs,3,0.8500,Committed,California,Jacksonville State,https://247sports.com/player/kaden-cook-46127535/college-328587/
Jacksonville State,24201,Rob Billings IV,S,"6'2""",205 lbs,3,0.8600,Enrolled,Clemson,Jacksonville State,https://247sports.com/player/rob-billings-iv-46115387/college-300357/
Jacksonville State,24201,Ronnel Johnson,WR,"6'0""",178 lbs,0,( N/A ),Committed,Missouri State,Jacksonville State,https://247sports.com/player/ronnel-johnson-46163757/college-349492/
Jacksonville State,24201,Hadine Diaby,IOL,"6'3""",301 lbs,0,( N/A ),Committed,Nevada,Jacksonville State,https://247sports.com/player/hadine-diaby-46154100/college-337127/
Jacksonville State,24201,Jamill Williams,WR,"6'0""",170 lbs,0,( N/A ),Committed,Albany State,Jacksonville State,https://247sports.com/player/jamill-williams-46163755/college-349487/
Jacksonville State,24201,Marquis Hood,DL,"6'2""",275 lbs,0,( N/A ),Committed,North Carolina A&T,Jacksonville State,https://247sports.com/player/marquis-hood-46163762/college-349502/
Jacksonville State,24201,Jackson Bunn,IOL,"6'2""",302 lbs,3,0.8100,Committed,Kentucky,Jacksonville State,https://247sports.com/player/jackson-bunn-46163760/college-349498/
Jacksonville State,24201,Cameron Stancil,OT,"6'4""",300 lbs,0,( N/A ),Committed,Murray State,Jacksonville State,https://247sports.com/player/cameron-stancil-46163768/college-349526/
Jacksonville State,24201,Legend Doggett,CB,"6'1""",180 lbs,3,0.8200,Committed,LaGrange,Jacksonville State,https://247sports.com/player/legend-doggett-46102882/college-349531/
Jacksonville State,24201,Jonavan Carr,CB,"6'0""",173 lbs,0,( N/A ),Committed,Albany State,Jacksonville State,https://247sports.com/player/jonavan-carr-46163769/college-349530/
Jacksonville State,24201,Vernon Woodward III,CB,"6'1""",200 lbs,3,0.8500,Committed,Illinois,Jacksonville State,https://247sports.com/player/vernon-woodward-iii-46139640/college-307435/
Jacksonville State,24201,Andrew Rumph,DL,"6'5""",330 lbs,3,0.8300,Committed,UCF,Jacksonville State,https://247sports.com/player/andrew-rumph-46129544/college-301348/
Jacksonville State,24201,Darius Cannon,WR,"5'10""",180 lbs,3,0.8500,Committed,Murray State,Jacksonville State,https://247sports.com/player/darius-cannon-46163176/college-347949/
Jacksonville State,24201,Amarii Atchison,OT,"6'7""",300 lbs,0,( N/A ),Committed,Mercer,Jacksonville State,https://247sports.com/player/amarii-atchison-46163758/college-349494/
Jacksonville State,24201,Angel Toombs,Edge,"6'5""",260 lbs,0,( N/A ),Committed,Wisconsin,Jacksonville State,https://247sports.com/player/angel-toombs-46112025/college-347865/
Jacksonville State,24201,Marvin Stringfellow,DL,"6'2""",290 lbs,3,0.8400,Committed,Concordia-St. Paul,Jacksonville State,https://247sports.com/player/marvin-stringfellow-46163105/college-347822/
Jacksonville State,24201,Keiyon Turner,CB,"6'1""",180 lbs,3,0.8000,Committed,Fort Hays State,Jacksonville State,https://247sports.com/player/keiyon-turner-46114139/college-349527/
Jacksonville State,24201,Jackson Veasy,DL,"6'0""",270 lbs,0,( N/A ),N/A,Jacksonville State,N/A,https://247sports.com/player/jackson-veasy-46114419/college-326079/
Jacksonville State,24201,Malcolm Jones,S,"6'1""",206 lbs,3,0.8600,Enrolled,Jacksonville State,Iowa State,https://247sports.com/player/malcolm-jones-46115222/college-319089/
Jacksonville State,24201,Darrell Prater,DL,"6'3""",300 lbs,3,0.8600,Committed,Jacksonville State,Illinois,https://247sports.com/player/darrell-prater-46163517/college-348797/
Jacksonville State,24201,Khari Bendolph,LB,"6'1""",205 lbs,0,( N/A ),Committed,Jacksonville State,UMass,https://247sports.com/player/khari-bendolph-46155885/college-342752/
Jacksonville State,24201,Jayke Jones,CB,"6'0""",175 lbs,0,( N/A ),Committed,Jacksonville State,Austin Peay,https://247sports.com/player/jayke-jones-46142477/college-319099/
Jacksonville State,24201,Timothy Taylor Jr.,DL,"6'0""",280 lbs,0,( N/A ),Enrolled,Jacksonville State,Bowling Green,https://247sports.com/player/timothy-taylor-jr-46155890/college-342755/
Jacksonville State,24201,Cam Griffin,IOL,"6'4""",305 lbs,3,0.8400,Enrolled,Jacksonville State,West Virginia,https://247sports.com/player/cam-griffin-46163596/college-349008/
Jacksonville State,24201,Amare Grayson,IOL,"6'3""",310 lbs,3,0.8500,Enrolled,Jacksonville State,West Virginia,https://247sports.com/player/amare-grayson-46139990/college-319111/
Jacksonville State,24201,Talan Carter,DL,"6'1""",300 lbs,3,0.8500,Committed,Jacksonville State,Vanderbilt,https://247sports.com/player/talan-carter-46147645/college-319098/
Jacksonville State,24201,Emmanuel Oyebadejo,DL,"6'7""",295 lbs,3,0.8800,Committed,Jacksonville State,Florida,https://247sports.com/player/emmanuel-oyebadejo-46146172/college-345025/
Jacksonville State,24201,Cam Cook,RB,"5'11""",200 lbs,3,0.8700,Enrolled,Jacksonville State,West Virginia,https://247sports.com/player/cam-cook-46125448/college-333768/
Jacksonville State,24201,Travis Franklin Jr.,S,"5'11""",185 lbs,0,( N/A ),Committed,Jacksonville State,Wyoming,https://247sports.com/player/travis-franklin-jr-46138811/college-320405/
Jacksonville State,24201,Reggie Jackson,OT,"6'5""",300 lbs,3,0.8500,Enrolled,Jacksonville State,Boston College,https://247sports.com/player/reggie-jackson-46163159/college-347921/
James Madison,24144,DJ Fox,OT,"6'9""",318 lbs,0,( N/A ),Committed,Wisconsin-River Falls,James Madison,https://247sports.com/player/dj-fox-46164866/college-352188/
James Madison,24144,Davi Belfort,QB,"5'11""",195 lbs,3,0.8300,Committed,UCF,James Madison,https://247sports.com/player/davi-belfort-46103873/college-338366/
James Madison,24144,Nakian Jackson,LB,"6'1""",237 lbs,3,0.8000,Committed,Nevada,James Madison,https://247sports.com/player/nakian-jackson-46110150/college-343531/
James Madison,24144,Malachi Fannin-Render,RB,"5'8""",180 lbs,0,( N/A ),Committed,Liberty,James Madison,https://247sports.com/player/malachi-fannin-render-46146799/college-330279/
James Madison,24144,Kaedin Massey,OT,"6'8""",315 lbs,4,0.9000,Committed,Kansas State,James Madison,https://247sports.com/player/kaedin-massey-46136507/college-319582/
James Madison,24144,Josh Manecke,OT,"6'7""",310 lbs,2,0.7900,Committed,Army,James Madison,https://247sports.com/player/josh-manecke-46140460/college-322211/
James Madison,24144,Hayden Ross,LS,"5'10""",185 lbs,0,( N/A ),Committed,East Tennessee State,James Madison,https://247sports.com/player/hayden-ross-46164870/college-352220/
James Madison,24144,Nick Herman,RB,"5'11""",190 lbs,3,0.8400,Committed,Drake,James Madison,https://247sports.com/player/nick-herman-46144163/college-348640/
James Madison,24144,Micah Matthews,WR,"6'2""",200 lbs,3,0.8800,Committed,Virginia Tech,James Madison,https://247sports.com/player/micah-matthews-46115639/college-328276/
James Madison,24144,Javis Mynatt,S,"6'0""",196 lbs,0,( N/A ),Committed,Texas State,James Madison,https://247sports.com/player/javis-mynatt-46154160/college-331944/
James Madison,24144,Baylen Woodman,K,"6'0""",183 lbs,3,0.8000,Committed,Middle Tennessee,James Madison,https://247sports.com/player/baylen-woodman-46153054/college-342888/
James Madison,24144,Chukwunedu Okeke,DL,"6'4""",305 lbs,3,0.8400,Committed,Western Kentucky,James Madison,https://247sports.com/player/chukwunedu-okeke-46143128/college-319348/
James Madison,24144,Ernest Willor Jr.,Edge,"6'4""",250 lbs,3,0.8600,Committed,Wisconsin,James Madison,https://247sports.com/player/ernest-willor-jr-46125769/college-311493/
James Madison,24144,Jakolbi Wilson,DL,"6'3""",315 lbs,0,( N/A ),Committed,Fort Hays State,James Madison,https://247sports.com/player/jakolbi-wilson-46129658/college-349835/
James Madison,24144,Andrew Bennett,P,"6'1""",180 lbs,0,( N/A ),Committed,Charlotte,James Madison,https://247sports.com/player/andrew-bennett-46164503/college-351374/
James Madison,24144,Frankie Tinilau,OT,"6'6""",325 lbs,3,0.8600,Committed,East Tennessee State,James Madison,https://247sports.com/player/frankie-tinilau-46131330/college-352230/
James Madison,24144,Lathan Croley,LB,"6'0""",210 lbs,0,( N/A ),Committed,Holy Cross,James Madison,https://247sports.com/player/lathan-croley-46140950/college-348538/
James Madison,24144,Daniel Michel,OT,"6'6""",328 lbs,3,0.8200,Committed,FIU,James Madison,https://247sports.com/player/daniel-michel-46131616/college-301491/
James Madison,24144,Cole Keller,TE,"6'5""",240 lbs,0,( N/A ),Committed,East Tennessee State,James Madison,https://247sports.com/player/cole-keller-46156094/college-352194/
James Madison,24144,DJ Kelly,CB,"6'1""",185 lbs,3,0.8500,Committed,Toledo,James Madison,https://247sports.com/player/dj-kelly-46150657/college-332852/
James Madison,24144,KD Mosley,TE,"6'3""",220 lbs,0,( N/A ),Committed,Howard,James Madison,https://247sports.com/player/kd-mosley-46164869/college-352211/
James Madison,24144,Arrington Maiden,QB,"6'2""",204 lbs,3,0.8400,Committed,Memphis,James Madison,https://247sports.com/player/arrington-maiden-46132052/college-309646/
James Madison,24144,Noel Portnjagin,IOL,"6'5""",306 lbs,3,0.8500,Committed,Florida,James Madison,https://247sports.com/player/noel-portnjagin-46142281/college-307009/
James Madison,24144,Tyler Brown,IOL,"6'3""",325 lbs,3,0.8500,Committed,Colorado,James Madison,https://247sports.com/player/tyler-brown-46057319/college-293547/
James Madison,24144,Mitchell Dietzel,LS,"6'4""",230 lbs,0,( N/A ),Committed,Eastern Michigan,James Madison,https://247sports.com/player/mitchell-dietzel-46164501/college-351371/
James Madison,24144,Noah Grevious,WR,"6'0""",200 lbs,0,( N/A ),Committed,Virginia Military Institute,James Madison,https://247sports.com/player/noah-grevious-46163928/college-349938/
James Madison,24144,Thatcher Miller,TE,"6'4""",245 lbs,0,( N/A ),Committed,West Chester,James Madison,https://247sports.com/player/thatcher-miller-46164868/college-352206/
James Madison,24144,Corey Scott,WR,"6'1""",180 lbs,3,0.8600,Committed,West Florida,James Madison,https://247sports.com/player/corey-scott-46102679/college-347512/
James Madison,24144,Kei'Trone Simpson,Edge,"6'3""",259 lbs,3,0.8300,Committed,Lamar,James Madison,https://247sports.com/player/keitrone-simpson-46163011/college-347622/
James Madison,24144,Kevin Roberts,DL,"6'2""",280 lbs,3,0.8400,Committed,West Florida,James Madison,https://247sports.com/player/kevin-roberts-46163131/college-347874/
James Madison,24144,Jayon Harvey,CB,"5'11""",193 lbs,3,0.8600,Committed,Findlay,James Madison,https://247sports.com/player/jayon-harvey-46115930/college-347714/
James Madison,24144,JT Hooten,LB,"6'0""",227 lbs,3,0.8400,Committed,West Alabama,James Madison,https://247sports.com/player/jt-hooten-46163118/college-347845/
James Madison,24144,Danny Royster,Edge,"6'3""",236 lbs,3,0.8300,Committed,Indianapolis,James Madison,https://247sports.com/player/danny-royster-46113573/college-347242/
James Madison,24144,Kylan Billiot,WR,"6'3""",193 lbs,3,0.8600,Committed,LSU,James Madison,https://247sports.com/player/kylan-billiot-46138798/college-318126/
James Madison,24144,Seth Cromwell,RB,"5'10""",215 lbs,3,0.8300,Committed,Northern Arizona,James Madison,https://247sports.com/player/seth-cromwell-46162749/college-347130/
James Madison,24144,Jeremiah Harrison,WR,"6'1""",178 lbs,3,0.8700,Committed,East Tennessee State,James Madison,https://247sports.com/player/jeremiah-harrison-46136965/college-348662/
James Madison,24144,Terrence Jones II,CB,"6'1""",195 lbs,3,0.8400,Committed,Fordham,James Madison,https://247sports.com/player/terrence-jones-ii-46162641/college-346892/
James Madison,24144,Terell Thomas,Edge,"6'5""",240 lbs,0,( N/A ),Committed,Washburn,James Madison,https://247sports.com/player/terell-thomas-46164872/college-352228/
James Madison,24144,Damier Minkah,CB,"6'1""",183 lbs,3,0.8600,Committed,Shepherd,James Madison,https://247sports.com/player/damier-minkah-46162705/college-347030/
James Madison,24144,Mason Purham,Edge,"6'5""",250 lbs,3,0.8500,Committed,Emory & Henry,James Madison,https://247sports.com/player/mason-purham-46162672/college-346950/
James Madison,24144,Rasheed Lovelace,DL,"6'3""",310 lbs,3,0.8300,Committed,Nicholls,James Madison,https://247sports.com/player/rasheed-lovelace-46099750/college-346402/
James Madison,24144,Tre Leonard,RB,"5'10""",180 lbs,3,0.8400,N/A,James Madison,N/A,https://247sports.com/player/tre-leonard-46137569/college-349792/
James Madison,24144,Jerald James,Edge,"6'2""",223 lbs,3,0.8600,N/A,James Madison,N/A,https://247sports.com/player/jerald-james-46147234/college-341907/
James Madison,24144,Phillip Harris,S,"6'1""",203 lbs,2,0.7800,N/A,James Madison,N/A,https://247sports.com/player/phillip-harris-46136126/college-310638/
James Madison,24144,JT Kouame-Yao,LB,"6'0""",215 lbs,0,( N/A ),N/A,James Madison,N/A,https://247sports.com/player/jt-kouame-yao-46156523/college-332008/
James Madison,24144,Milt Ferguson,CB,"5'10""",160 lbs,3,0.8500,N/A,James Madison,N/A,https://247sports.com/player/milt-ferguson-46127630/college-319900/
James Madison,24144,Elijah Culp,CB,"5'11""",187 lbs,0,( N/A ),N/A,James Madison,N/A,https://247sports.com/player/elijah-culp-46084043/college-341915/
James Madison,24144,Jacob Hohenshelt,IOL,"6'3""",293 lbs,0,( N/A ),N/A,James Madison,N/A,https://247sports.com/player/jacob-hohenshelt-46144292/college-348597/
James Madison,24144,JD Rayner,OT,"6'4""",277 lbs,3,0.8500,Committed,James Madison,UCLA,https://247sports.com/player/jd-rayner-46153801/college-341909/
James Madison,24144,Drew Spinogatti,LB,"6'0""",228 lbs,3,0.8500,Committed,James Madison,UCLA,https://247sports.com/player/drew-spinogatti-46163444/college-348586/
James Madison,24144,Cristiano Rosa,K,"5'11""",206 lbs,0,( N/A ),Enrolled,James Madison,Penn State,https://247sports.com/player/cristiano-rosa-46163749/college-349474/
James Madison,24144,Jacob Bailey,IOL,"6'4""",284 lbs,3,0.8300,Committed,James Madison,Western Michigan,https://247sports.com/player/jacob-bailey-46154935/college-352736/
James Madison,24144,Landon Ellis,WR,"6'1""",212 lbs,3,0.8600,Committed,James Madison,UCLA,https://247sports.com/player/landon-ellis-46134953/college-332072/
James Madison,24144,Aiden Gobaira,DL,"6'5""",254 lbs,3,0.8800,Committed,James Madison,UCLA,https://247sports.com/player/aiden-gobaira-46101122/college-341927/
James Madison,24144,Carter Sweazie,IOL,"6'1""",327 lbs,3,0.8500,Committed,James Madison,UCLA,https://247sports.com/player/carter-sweazie-46104165/college-348403/
James Madison,24144,Sahir West,Edge,"6'4""",270 lbs,3,0.8800,Committed,James Madison,UCLA,https://247sports.com/player/sahir-west-46139355/college-319903/
James Madison,24144,Immanuel Ezeogu,Edge,"6'1""",239 lbs,3,0.8600,Committed,James Madison,Colorado,https://247sports.com/player/immanuel-ezeogu-46144366/college-319899/
James Madison,24144,Justin Eaglin,CB,"6'1""",175 lbs,3,0.8600,Committed,James Madison,Colorado,https://247sports.com/player/justin-eaglin-46161658/college-345029/
James Madison,24144,Ayo Adeyi,RB,"5'8""",200 lbs,3,0.8500,Enrolled,James Madison,Oklahoma State,https://247sports.com/player/ayo-adeyi-46145500/college-310644/
James Madison,24144,Wayne Knight,RB,"5'7""",190 lbs,3,0.8700,Committed,James Madison,UCLA,https://247sports.com/player/wayne-knight-46163370/college-348362/
James Madison,24144,Josh Phifer,TE,"6'6""",259 lbs,3,0.8700,Committed,James Madison,UCLA,https://247sports.com/player/josh-phifer-46135694/college-320900/
James Madison,24144,Alonza Barnett III,QB,"6'0""",217 lbs,3,0.8600,Committed,James Madison,UCF,https://247sports.com/player/alonza-barnett-iii-46103862/college-348348/
James Madison,24144,Lacota Dippre,TE,"6'4""",253 lbs,3,0.8700,Committed,James Madison,Florida,https://247sports.com/player/lacota-dippre-46132185/college-332068/
