RK,NAME,TEAM,REC,YDS,AVG,LNG,TD
2024,Cooper Sheehan,NMSU,1,4,4.0,4,1
2024,Taeshaun Lyons,UTAH,1,4,4.0,4,0
2024,Dedrick Latulas,LT,1,4,4.0,4,0
2024,Micah Ka'apana,MICH,1,4,4.0,4,0
2024,Keith Adams Jr.,CLEM,1,4,4.0,4,0
2024,Clay Swinney,CLEM,1,4,4.0,4,0
2024,Keegan Holles,CSU,1,4,4.0,4,0
2024,Chauncy Cobb,ARST,1,4,4.0,4,0
2024,Lonnie Adkism,SHSU,1,4,4.0,4,0
2024,Anthony Miller,TULN,1,4,4.0,4,0
2024,Keelan Smith,NEB,1,4,4.0,4,0
2024,Jack Sammarco,WVU,1,4,4.0,4,0
2024,Javon Rogers,KENN,1,4,4.0,4,0
2024,Tyson Turner,TTU,1,4,4.0,4,0
2024,David Clerk,ARMY,1,4,4.0,4,0
2024,Parker Poloskey,ARMY,1,4,4.0,4,0
2024,Jamarien Wheeler,EMU,1,4,4.0,4,0
2024,Kaden Cloud,AFA,1,4,4.0,4,0
2024,Cole Sprague,TEM,1,4,4.0,4,0
2024,Rod Gibbs,USA,1,4,4.0,4,0
2024,Trey Olsen,WYO,1,4,4.0,4,0
2054,Sy'veon Wilkerson,GAST,1,3,3.0,3,0
2054,Jordan Brunson,M-OH,1,3,3.0,3,0
2054,Miki Suguturaga,UTAH,1,3,3.0,3,0
2054,Chandler Rogers,CAL,1,3,3.0,3,0
2054,Luke Altmyer,ILL,1,3,3.0,3,0
2054,Markeston Douglas,ASU,1,3,3.0,3,0
2054,Frank Peasant,MTSU,2,3,1.5,7,0
2054,Brian Courtney,FSU,1,3,3.0,3,0
2054,Samuel Singleton Jr.,FSU,3,3,1.0,4,0
2054,Daba Fofana,NAVY,1,3,3.0,3,0
2054,Christian Davis,BALL,1,3,3.0,3,0
2054,George Burhenn,PUR,1,3,3.0,3,0
2054,Daniel Hill,ALA,1,3,3.0,3,0
2054,Demond Williams Jr.,WASH,1,3,3.0,3,0
2054,Micah Riley,AUB,1,3,3.0,3,1
2054,Jaziun Patterson,IOWA,1,3,3.0,3,0
2054,Jake Bruno,OHIO,2,3,1.5,4,0
2054,Xakery Wiedner,CCU,1,3,3.0,3,0
2054,Josh Smith,TLSA,1,3,3.0,3,0
2054,Makari Bodiford,MEM,1,3,3.0,3,0
2054,Kanye Udoh,ARMY,1,3,3.0,3,0
2054,Elijah Boyd,BGSU,1,3,3.0,3,0
2054,Jamauri Chislom,MEM,1,3,3.0,3,1
2054,Gernorris Wilson,ORE,1,3,3.0,3,1
2054,Telly Johnson Jr.,NIU,2,3,1.5,2,0
2054,Jack Harvey,WYO,1,3,3.0,3,0
2080,Dominique Johnson,TCU,1,2,2.0,2,0
2080,Sage Ennis,UVA,1,2,2.0,2,0
2080,Keyon Mozee,M-OH,1,2,2.0,2,0
2080,James Bomba,IU,1,2,2.0,2,0
2080,Gunnar Greenwald,USF,1,2,2.0,2,0
2080,Fernando Garza III,SHSU,1,2,2.0,2,0
2080,Drew Hughes,BALL,1,2,2.0,2,1
2080,Terrance Gibbs,GASO,1,2,2.0,2,0
2080,Terrell Crosby Jr.,TOL,1,2,2.0,2,0
2080,John Locke Jr.,LT,1,2,2.0,2,0
2080,Nolan McCormick,OHIO,1,2,2.0,2,0
2080,Jackson McGohan,WIS,1,2,2.0,2,0
2080,DJ Samuels,MD,1,2,2.0,2,1
2080,Jayvontay Conner,ECU,1,2,2.0,2,1
2080,Donte Hawthorne,UVA,1,2,2.0,2,0
2080,Jatavius Shivers,SC,1,2,2.0,2,0
2080,Elija Walton,GASO,1,2,2.0,2,1
2080,DeJuan Williams,MD,1,2,2.0,2,0
2080,Cookie Desiderio,MASS,1,2,2.0,2,0
2080,Gabe Fisher,VAN,1,2,2.0,2,1
2080,Paul Davis,AKR,1,2,2.0,2,0
2080,Curtis Douglas,KENT,4,2,0.5,8,0
2080,Jalen Dupree,CSU,1,2,2.0,2,0
2080,Jay Harris,ORE,1,2,2.0,2,0
2080,Charleston French,UNC,1,2,2.0,2,0
2080,Elliott Brow,UTSA,1,2,2.0,2,0
2106,Hank Bachmeier,WAKE,1,1,1.0,5,0
2106,Dontae McMillan,EMU,2,1,0.5,6,0
2106,Kyi Wright,JMU,1,1,1.0,1,1
2106,Deshawn McCuin,SDSU,1,1,1.0,1,0
2106,Enoch Nawahine,BYU,1,1,1.0,1,0
2106,Cam'Ron Valdez,TTU,1,1,1.0,1,0
2106,Tyler Mello,FRES,1,1,1.0,1,1
2106,Ryan Hoerstkamp,MTSU,1,1,1.0,1,0
2106,Shomari Lawrence,FIU,1,1,1.0,1,0
2106,Jase Bauer,SHSU,1,1,1.0,1,0
2106,Nate Johnson,VAN,1,1,1.0,1,0
2106,Kylin James,UNLV,1,1,1.0,1,0
2106,Ja'Koby Banks,MEM,3,1,0.3,3,0
2106,Zion Taylor,GT,1,1,1.0,1,0
2106,Quran Boyd,DUKE,1,1,1.0,1,0
2106,Jaden Hart,SYR,2,1,0.5,2,0
2106,Kadin Semonza,BALL,2,1,0.5,11,0
2106,Jordan Onovughe,COLO,1,1,1.0,1,0
2106,Chase Tyler,DUKE,1,1,1.0,1,0
2106,Maurice Brown II,SC,1,1,1.0,1,1
2106,Ty Clark III,WAKE,1,1,1.0,1,0
2127,Sam Hart,COLO,1,-1,-1.0,-1,0
2127,Jakolbe Baldwin,NCSU,1,-1,-1.0,0,0
2127,Jake Clemons,CLT,2,-1,-0.5,1,0
2127,Larenzo McMillan,NMSU,1,-1,-1.0,0,0
2127,David Cordero,HAW,1,-1,-1.0,0,0
2127,Andrew Paul,JVST,2,-1,-0.5,1,0
2134,Jacolby Criswell,UNC,0,-2,0.0,0,0
2134,Kyron Drones,VT,2,-2,-1.0,6,1
2134,Mojo Dortch,TROY,2,-2,-1.0,7,1
2134,Cameron Seldon,TENN,1,-2,-2.0,0,0
2134,Corey Smith,PSU,1,-2,-2.0,0,0
2134,James Peoples,OSU,1,-2,-2.0,0,0
2140,Carson Bruno,TCU,1,-3,-3.0,-3,0
2140,Jayden Maiava,USC,1,-3,-3.0,0,0
2140,Sione Nomani,SJSU,1,-3,-3.0,-3,0
2143,Drew Allar,PSU,0,-4,0.0,0,0
2144,Nate Pabst,BGSU,0,-5,0.0,-5,0
2144,Xavier Terrell,FAU,1,-5,-5.0,0,0
2144,Trace Campbell,UAB,2,-5,-2.5,1,0
2147,Darius Bush,GAST,1,-6,-6.0,-6,0
2147,Nate Yarnell,PITT,1,-6,-6.0,0,0
2147,CJ Bailey,NCSU,1,-6,-6.0,0,0
2147,Stonka Burnside,MSST,1,-6,-6.0,0,0
2151,Hudson Card,PUR,1,-7,-7.0,0,0
2151,TJ Finley,WKU,1,-7,-7.0,0,0
2151,General Booty,ULM,1,-7,-7.0,0,0
2154,Riley Leonard,ND,1,-8,-8.0,0,0
2154,John Long,RICE,1,-8,-8.0,-8,0
2156,Tristan Leigh,CLEM,1,-9,-9.0,-9,0
2156,Jalen Kitna,UAB,1,-9,-9.0,0,0
2158,Billy Edwards Jr.,MD,0,-12,0.0,0,0
2159,Kiael Kelly,BALL,4,-19,-4.8,6,0
